GEO_ID,Total,White,Black,NativeAmerican,Asian,HawaiianAPI,Other,Twoplus
6037541401,3848,348,822,46,28,14,2059,531
6037541402,3801,414,336,74,14,5,2329,629
6037541500,5675,689,616,129,15,6,3260,960
6037541603,2748,233,369,104,14,2,1673,353
6037541604,5993,478,899,181,6,8,3650,771
6037541605,5132,484,963,125,24,10,2875,651
6037541606,2415,200,316,87,11,11,1408,382
6037541700,6278,762,677,199,34,24,3431,1151
6037541801,5529,729,787,118,31,78,2934,852
6037541802,5293,670,427,143,24,16,3032,981
6037542000,5358,550,1133,177,37,28,2861,572
6037542103,4019,465,479,137,17,12,2304,605
6037542104,3475,336,243,119,5,4,1972,796
6037542105,4743,420,620,128,21,14,2777,763
6037542106,3532,304,412,116,15,30,1831,824
6037542200,6898,772,1320,149,18,49,3199,1391
6037542401,5049,366,1655,81,24,59,2170,694
6037542402,3127,241,991,40,11,26,1398,420
6037542501,4283,282,1891,50,30,96,1553,381
6037542502,4310,336,1414,54,32,61,2000,413
6037542601,2810,308,375,77,11,25,1656,358
6037542602,5608,442,1241,104,30,24,2977,790
6037542700,5684,468,1097,87,28,18,3250,736
6037542800,3336,172,1380,98,8,15,1266,397
6037542900,3184,250,546,50,24,19,1898,397
6037543000,4684,368,2086,89,43,26,1594,478
6037543100,6988,583,2554,86,36,26,3006,697
6037543201,3687,263,1034,80,6,16,1859,429
6037543203,4873,383,934,118,14,49,2797,578
6037543304,6339,208,4979,31,257,46,416,402
6037543305,3251,628,954,44,202,14,940,469
6037543306,6778,722,1020,80,2453,234,1446,823
6037543321,6034,539,3339,46,889,52,576,593
6037543322,6844,318,4796,31,554,96,506,543
6037543400,4132,554,651,95,572,68,1622,570
6037543501,7053,739,717,53,3359,176,1265,744
6037543502,4424,899,191,78,1239,51,1313,653
6037543503,6080,1260,437,44,2506,64,1100,669
6037543601,3887,451,312,46,1550,83,903,542
6037543603,3903,955,892,25,1130,33,368,500
6037543605,4609,1003,455,48,1668,83,780,572
6037543606,3854,733,294,35,1457,36,793,506
6037543607,5502,636,301,46,2517,99,1159,744
6037543701,2845,360,50,43,1038,60,934,360
6037543703,3429,594,269,53,848,62,1048,555
6037543704,3284,567,93,79,803,56,1179,507
6037543705,3624,433,231,49,1243,26,1143,499
6037543801,5093,713,228,62,1873,101,1414,702
6037543803,5173,620,812,44,1912,152,1109,524
6037543804,4835,1042,597,39,2010,88,666,393
6037543903,4090,518,306,20,1644,48,1000,554
6037543905,4344,593,397,88,430,75,2056,705
6037544001,4689,614,353,64,732,103,1929,894
6037544002,3172,573,199,49,562,53,1149,587
6037550101,3974,707,78,85,344,12,1702,1046
6037550201,2853,562,66,72,273,25,1103,752
6037550202,5358,1138,212,166,501,15,2161,1165
6037550301,4147,886,240,105,388,31,1759,738
6037550501,3604,790,137,81,270,2,1448,876
6037550502,4248,1225,68,44,413,5,1273,1220
6037550601,5861,1227,203,130,449,11,2413,1428
6037550602,4444,1316,79,40,418,7,1456,1128
6037550700,7215,1842,115,113,509,11,2674,1951
6037550801,4684,1384,62,126,270,0,1514,1328
6037550802,2632,615,57,55,119,0,1130,656
6037550901,4497,988,176,97,387,9,1836,1004
6037550902,5675,1180,152,124,391,2,2297,1529
6037551001,3920,1043,145,78,315,16,1223,1100
6037551002,3765,1050,71,53,329,9,1262,991
6037551101,3966,737,181,93,199,19,1870,867
6037551102,5451,1002,419,130,257,14,2635,994
6037551201,3673,891,174,84,198,17,1399,910
6037551203,3737,792,248,70,230,14,1686,697
6037551204,4067,1038,136,62,252,10,1719,850
6037551300,5450,1413,279,139,272,10,2034,1303
6037551401,4425,890,164,80,244,5,2186,856
6037551402,4567,1220,142,131,328,14,1759,973
6037551501,4920,1172,223,91,314,11,1948,1161
6037551502,4255,1025,102,59,329,19,1686,1035
6037551700,6340,1194,189,147,294,9,3051,1456
6037551801,3225,745,196,54,239,20,1192,779
6037551802,4373,900,385,124,323,38,1557,1046
6037551900,5561,1248,357,147,603,21,1943,1242
6037552001,4041,840,134,119,439,24,1607,878
6037552002,3419,598,269,85,406,9,1368,684
6037552100,5995,1260,207,127,1088,20,2145,1148
6037552200,6474,1326,343,167,600,10,2775,1253
6037552301,4471,877,278,109,759,42,1523,883
6037552302,3599,785,227,89,645,18,1126,709
6037552400,2518,476,48,47,192,3,1051,701
6037552601,5227,774,45,128,268,9,2696,1307
6037552602,4132,616,201,87,1443,21,1134,630
6037552700,6885,1464,181,170,848,32,2681,1509
6037552800,6267,1209,210,124,798,61,2464,1401
6037552900,7018,1458,365,146,1226,24,2565,1234
6037553000,4866,1135,188,122,435,14,1533,1439
6037553100,6536,1607,900,96,966,35,1785,1147
6037553201,3756,939,282,50,391,26,1320,748
6037553202,3620,817,261,77,394,0,1270,801
6037553300,3530,841,208,103,425,25,1245,683
6037553400,3926,718,124,110,211,25,1957,781
6037553502,4147,643,488,105,152,14,1819,926
6037553503,2730,367,292,84,49,7,1444,487
6037553504,5320,802,428,105,206,31,2577,1171
6037553601,4839,663,547,108,110,16,2317,1078
6037553602,4922,561,803,122,129,10,2408,889
6037553701,3861,483,49,139,51,3,2307,829
6037553702,4606,623,214,131,71,10,2679,878
6037553801,4021,485,587,135,129,13,1845,827
6037553802,6601,1134,789,193,367,32,2769,1317
6037553901,6709,1184,467,154,372,31,3001,1500
6037553902,5977,1026,484,145,195,86,2918,1123
6037554001,4426,985,315,60,587,30,1761,688
6037554002,6135,1384,684,85,724,40,2283,935
6037554101,3778,727,380,72,387,5,1602,605
6037554105,4509,803,905,99,418,35,1410,839
6037554106,4368,823,546,88,620,24,1402,865
6037554201,4096,869,418,57,590,23,1346,793
6037554203,3635,902,387,74,420,37,1199,616
6037554204,4600,823,683,149,505,35,1629,776
6037554301,3499,593,483,72,235,23,1518,575
6037554302,4072,637,723,52,540,47,1509,564
6037554403,5602,986,1092,81,688,68,1954,733
6037554404,4509,876,699,84,656,56,1464,674
6037554405,3328,654,748,44,532,44,883,423
6037554406,5191,1729,838,37,1026,29,813,719
6037554511,4013,447,175,20,2829,12,197,333
6037554512,6583,842,406,14,4515,17,310,479
6037554513,2540,264,196,12,1797,13,100,158
6037554514,4496,691,390,6,2563,25,395,426
6037554515,3641,600,269,12,2138,14,237,371
6037554516,3821,570,195,43,2494,22,150,347
6037554517,4737,604,237,19,3204,15,271,387
6037554518,5365,755,311,18,3629,12,237,403
6037554519,3489,499,136,7,2441,4,102,300
6037554521,5987,1263,596,33,2821,42,510,722
6037554522,4906,917,338,25,2628,39,338,621
6037554600,4311,779,202,58,1490,32,1192,558
6037554700,4503,939,96,126,575,5,2126,636
6037554801,3281,499,104,57,529,8,1499,585
6037554802,6045,1440,233,33,2978,37,751,573
6037554900,7069,1570,315,71,3414,22,997,680
6037555001,5579,1184,389,59,1479,58,1273,1137
6037555002,3563,978,363,71,667,36,816,632
6037555105,6245,845,799,108,1834,68,1741,850
6037555106,3696,431,414,119,762,8,1481,481
6037555107,5729,1468,459,63,2024,44,898,773
6037555202,3551,1934,209,25,490,9,307,577
6037555211,5773,839,57,131,386,11,3303,1046
6037555212,4680,844,119,127,610,30,2272,678
6037555300,3980,747,156,84,566,4,1445,978
6037570001,4430,1793,340,47,892,23,648,687
6037570002,2883,1242,170,32,452,9,470,508
6037570003,4617,1637,359,68,731,61,929,832
6037570100,2950,657,520,49,593,46,693,392
6037570202,6122,895,863,92,606,103,2424,1139
6037570203,4051,484,759,60,303,77,1759,609
6037570204,4133,683,592,46,466,124,1658,564
6037570303,3925,493,596,132,386,88,1690,540
6037570304,5007,580,811,139,305,90,2400,682
6037570305,5291,687,695,158,300,65,2607,779
6037570306,3010,403,508,123,381,39,1177,379
6037570402,3391,354,1166,87,212,117,998,457
6037570403,4556,475,615,117,190,22,2495,642
6037570404,3509,369,581,73,131,36,1761,558
6037570502,6558,1003,847,101,1121,124,2431,931
6037570503,3789,621,556,75,494,40,1436,567
6037570504,3903,578,446,56,497,81,1597,648
6037570601,5235,666,844,115,695,58,2063,794
6037570602,6557,891,721,114,1672,113,2247,799
6037570603,5391,516,2825,42,257,116,1014,621
6037570701,6993,1958,1247,67,1484,93,1025,1119
6037570703,3473,1074,484,25,865,28,439,558
6037570800,5661,2495,304,65,875,55,841,1026
6037570901,5747,2810,239,47,889,32,656,1074
6037570902,3653,1750,239,33,428,22,488,693
6037571000,5792,3371,178,18,520,40,575,1090
6037571101,4654,2405,199,32,495,36,622,865
6037571102,4006,2199,178,46,368,11,485,719
6037571201,3775,1931,227,30,417,25,482,663
6037571202,4459,1928,358,41,591,43,654,844
6037571300,4638,2017,363,46,741,30,516,925
6037571400,4950,1811,541,60,863,81,766,828
6037571502,5067,1273,733,71,1083,40,1195,672
6037571504,4935,1333,1047,72,840,46,756,841
6037571505,2969,661,379,56,600,19,802,452
6037571600,2180,178,1230,35,35,4,489,209
6037571701,6495,994,956,129,882,133,2519,882
6037571703,3505,462,410,126,461,43,1534,469
6037571704,3947,535,586,54,431,94,1749,498
6037571800,3229,1766,333,26,433,17,206,448
6037571900,5769,2474,857,56,715,36,573,1058
6037572001,5434,2744,384,58,545,40,699,964
6037572201,6141,1267,1019,87,1676,102,1167,823
6037572202,3848,838,547,42,1078,60,785,498
6037572301,3840,394,295,71,854,123,1460,643
6037572500,4244,698,1088,45,764,159,955,535
6037572600,5276,511,483,90,1802,129,1566,695
6037572700,5405,364,499,48,2339,94,1355,706
6037573002,3484,396,596,66,290,17,1659,460
6037573003,1790,512,219,49,217,16,469,308
6037573004,4670,705,952,124,266,40,1903,680
6037573101,4220,637,799,90,576,65,1441,612
6037573102,3245,673,546,45,422,37,925,597
6037573201,4606,469,594,92,850,30,2049,522
6037573202,6250,497,783,91,1390,23,2677,789
6037573300,4068,308,574,41,1427,64,1214,440
6037573401,1575,503,208,24,267,19,302,252
6037573402,6827,1725,1001,149,1436,42,1632,842
6037573403,3446,1220,417,21,935,32,430,391
6037573601,6441,3944,195,64,546,49,437,1206
6037573700,4790,2831,148,36,418,21,398,938
6037573800,4371,2666,110,41,367,20,329,838
6037573902,2263,1346,101,7,305,11,114,379
6037574000,5322,3372,149,19,495,16,313,958
6037574100,5251,3313,139,35,490,21,367,886
6037574201,3287,1794,117,30,485,11,302,548
6037574202,2206,1136,180,42,194,23,308,323
6037574300,6044,3755,200,38,635,30,441,945
6037574400,5420,3386,159,30,567,16,352,910
6037574500,6533,4102,185,22,693,27,463,1041
6037574602,1243,787,57,4,203,2,34,156
6037574800,3165,1942,160,19,397,1,208,438
6037574901,3829,2380,109,32,426,17,221,644
6037574902,5192,2060,649,42,1013,25,705,698
6037575001,4144,1645,506,56,770,44,485,638
6037575002,4760,2107,402,61,600,14,728,848
6037575101,4568,742,671,97,921,34,1608,495
6037575102,4064,478,379,59,800,24,1804,520
6037575103,5088,1160,937,157,586,19,1559,670
6037575201,4664,454,660,58,1280,29,1621,562
6037575202,4278,616,354,44,1082,11,1629,542
6037575300,4545,506,702,83,826,48,1858,522
6037575401,4530,519,636,113,147,26,2528,561
6037575402,3454,448,394,121,160,35,1754,542
6037575801,1961,363,216,25,51,2,984,320
6037575802,4544,831,610,79,158,24,2196,646
6037575803,2684,581,362,62,308,27,1030,314
6037575901,3278,701,809,55,242,13,999,459
6037575902,5622,1966,1127,80,528,31,1156,734
6037576001,5921,2892,703,56,904,25,566,775
6037576200,7148,2319,1304,111,552,45,1863,954
6037576301,4564,1016,963,88,484,30,1404,579
6037576302,3901,653,649,83,537,23,1509,447
6037576401,4060,580,566,111,473,33,1812,485
6037576402,4705,684,532,111,553,30,2166,629
6037576403,4830,702,610,84,706,18,2053,657
6037576501,3094,948,485,65,199,20,976,401
6037576502,4190,1486,595,67,298,6,1024,714
6037576503,4093,1557,520,63,219,19,1142,573
6037576601,4770,2343,576,69,395,35,701,651
6037576602,4403,2392,458,52,345,36,490,630
6037576700,4153,2491,256,51,322,20,428,585
6037576801,4286,1961,463,69,337,27,752,677
6037576802,3989,1932,444,53,324,19,605,612
6037576901,5366,1067,692,127,795,22,1941,722
6037576903,3814,812,571,79,347,14,1484,507
6037576904,3239,965,528,70,255,9,968,444
6037577000,7264,3156,873,109,709,58,1225,1134
6037577100,7051,4184,393,82,494,17,760,1121
6037577200,5750,3659,299,40,452,19,417,864
6037577300,5535,3862,179,43,340,16,352,743
6037577400,3173,2279,92,12,201,5,164,420
6037577501,3440,2729,39,11,180,15,96,370
6037577504,1393,1083,11,12,58,1,58,170
6037577602,3370,2384,118,27,328,7,112,394
6037577604,1300,983,30,2,96,6,44,139
6037577605,4799,3484,100,17,404,8,165,621
6037577606,3547,2351,129,14,240,15,246,552
6037577700,4672,432,679,75,1121,114,1543,708
6037577800,5085,1259,142,110,401,34,1914,1225
6037577900,5481,1741,991,44,1190,49,678,788
6037578000,7189,1146,1244,143,959,51,2688,958
6037578100,2094,1039,161,13,399,9,286,187
6037599000,3322,1650,28,39,31,10,1062,502
6037599100,553,305,45,7,19,7,125,45
6037600100,7098,510,2303,75,24,10,3368,808
6037600201,4690,294,1466,75,30,10,2335,480
6037600202,7071,427,2562,99,34,34,3102,813
6037600302,3472,161,2071,58,30,1,881,270
6037600303,3813,210,1507,106,11,1,1490,488
6037600304,3781,284,1256,95,21,1,1739,385
6037600400,3988,165,2860,36,52,5,532,338
6037600501,2632,132,1891,18,37,12,304,238
6037600601,2571,88,2001,4,27,0,226,225
6037600602,2370,151,768,50,15,6,1073,307
6037600702,4182,141,3182,39,61,3,370,386
6037600703,2326,71,1953,25,30,8,61,178
6037600704,3010,146,2265,23,34,5,278,259
6037600801,3206,122,2454,21,36,5,289,279
6037600802,2643,166,1934,15,37,2,261,228
6037600902,6798,634,2932,127,110,11,2052,932
6037600911,3282,520,948,61,67,10,1187,489
6037600912,5174,675,762,161,70,9,2614,883
6037601001,2274,144,1517,25,74,4,297,213
6037601002,5457,457,2412,80,220,8,1588,692
6037601100,6159,589,1817,118,281,35,2507,812
6037601202,3832,502,222,98,99,2,2040,869
6037601211,2833,278,1159,26,74,5,877,414
6037601212,6319,674,1532,161,129,14,2978,831
6037601301,1958,437,885,25,67,6,231,307
6037601302,6785,736,3492,87,204,10,1394,862
6037601303,4959,448,2433,74,126,16,1324,538
6037601401,5012,615,1584,119,123,18,1819,734
6037601402,4782,757,246,129,104,5,2608,933
6037601501,3500,377,323,93,69,12,1906,720
6037601502,3374,344,77,128,20,17,2088,700
6037601600,4164,441,123,117,81,42,2267,1093
6037601700,4931,526,235,145,80,39,2995,911
6037601801,3462,367,143,150,36,7,2024,735
6037601802,3896,517,58,149,16,14,2296,846
6037601900,5091,414,592,172,56,35,3143,679
6037602002,3007,377,386,78,130,16,1370,650
6037602003,4759,481,612,166,35,43,2700,722
6037602103,6931,810,1182,217,299,81,3255,1087
6037602104,5541,615,1285,99,259,54,2153,1076
6037602105,4302,529,802,129,179,21,1856,786
6037602106,5693,1087,1010,107,511,32,1986,960
6037602201,4552,1897,315,40,592,50,696,962
6037602202,3112,538,406,112,281,28,1115,632
6037602301,6188,2087,249,126,505,71,1708,1442
6037602302,5300,2950,178,21,1002,19,238,892
6037602402,6812,1682,642,107,596,70,2433,1282
6037602403,5172,759,872,139,448,57,2102,795
6037602404,5848,945,923,128,503,102,2253,994
6037602504,4670,349,1686,125,463,14,1467,566
6037602505,4427,479,1276,82,204,9,1788,589
6037602506,4429,421,1882,56,249,30,1291,500
6037602507,5321,399,2682,78,277,35,1327,523
6037602510,3510,409,852,54,219,53,1432,491
6037602511,3602,309,1449,71,165,13,1186,409
6037602512,2442,315,88,37,343,40,1294,325
6037602513,1590,138,537,21,39,17,634,204
6037602601,4784,268,3155,25,242,23,660,411
6037602602,3339,212,1994,21,213,18,639,242
6037602700,3674,226,2371,20,227,21,497,312
6037602801,4391,311,1612,92,131,12,1759,474
6037602802,4365,181,2448,63,64,23,1162,424
6037602900,4293,399,663,140,269,34,2261,527
6037603004,1846,175,399,15,547,12,526,172
6037603005,5628,492,1539,53,912,37,1985,610
6037603006,2272,258,242,17,1068,13,446,228
6037603007,4080,357,1202,56,796,37,1245,387
6037603008,3186,302,708,43,664,32,1068,369
6037603101,4448,590,781,70,1262,49,1203,493
6037603102,4034,462,495,59,1420,21,1050,527
6037603200,3199,439,316,22,1494,17,500,411
6037603301,3914,510,285,34,1960,30,653,442
6037603302,4454,529,300,58,1932,30,981,624
6037603400,4504,657,584,75,1253,12,1182,741
6037603500,3083,632,324,49,855,19,740,464
6037603600,3963,1002,303,15,1280,29,697,637
6037603702,4993,1698,239,75,1198,19,847,917
6037603703,2572,793,168,44,450,44,576,497
6037603705,2589,267,1129,25,220,9,610,329
6037603706,3624,391,751,118,241,12,1700,411
6037603801,4630,750,850,118,539,33,1688,652
6037603802,3937,683,283,90,636,14,1618,613
6037603901,4013,962,326,79,359,20,1477,790
6037603902,3288,636,226,101,373,6,1340,606
6037604001,4241,982,263,111,333,60,1719,773
6037604002,4863,1337,296,147,489,28,1708,858
6037604101,3973,709,296,92,287,26,1823,740
6037604102,2862,698,155,73,290,11,1115,520
6037604200,6255,520,1792,262,68,73,2649,891
6037609900,1804,727,103,66,111,9,475,313
6037620001,4029,2639,87,22,461,26,214,580
6037620002,3629,2298,116,36,446,14,192,527
6037620101,5667,3770,119,30,587,10,256,895
6037620102,3885,2652,76,23,336,12,178,608
6037620201,1550,1207,17,10,107,2,54,153
6037620301,4753,3659,31,4,394,3,48,614
6037620303,4704,3600,35,7,455,6,75,526
6037620305,6114,4911,46,8,347,6,107,689
6037620400,5360,3623,75,12,875,5,155,615
6037620501,5786,3543,120,21,1021,27,249,805
6037620521,4313,2132,247,29,759,18,371,757
6037620522,5068,2864,162,10,929,14,260,829
6037620601,5869,2999,264,40,1127,20,504,915
6037620602,5454,3083,86,28,910,22,352,973
6037620701,6991,4271,242,46,1026,13,339,1054
6037620703,3666,2309,56,20,564,10,152,555
6037620704,3727,2258,74,25,598,17,169,586
6037620801,4372,2669,49,12,998,9,92,543
6037620802,3185,2142,34,0,491,0,73,445
6037620901,2639,1980,24,2,254,1,53,325
6037620904,2829,2350,21,1,124,2,41,290
6037621001,4346,3205,62,9,381,9,113,567
6037621005,5547,4572,34,19,240,5,122,555
6037621102,3049,2220,23,10,238,1,73,484
6037621104,6786,5119,86,21,542,7,184,827
6037621201,8259,5654,401,105,706,26,355,1012
6037621204,3110,2162,112,15,377,4,151,289
6037621301,7291,4691,197,37,1017,6,311,1032
6037621324,3849,2630,111,19,421,10,161,497
6037621326,3348,2386,88,12,314,8,127,413
6037621400,4845,3416,70,14,488,7,179,671
6037650001,5825,1350,177,51,2858,32,625,732
6037650003,3237,844,325,25,1006,14,491,532
6037650004,4262,1144,378,27,1607,45,480,581
6037650101,5771,1189,107,39,3029,35,550,822
6037650102,2185,791,82,17,719,13,210,353
6037650200,5831,2255,185,48,1722,44,589,988
6037650300,6898,2418,289,41,2191,31,830,1098
6037650401,4450,1900,86,16,1518,22,298,610
6037650501,3024,1498,31,9,916,6,119,445
6037650502,4260,2183,81,14,1246,13,174,549
6037650603,3904,1666,76,3,1509,17,148,485
6037650604,5647,1576,383,52,2281,8,609,738
6037650605,2908,856,167,24,1312,20,242,287
6037650606,4502,1505,286,33,1834,9,377,458
6037650607,2910,683,239,22,1482,16,174,294
6037650701,2626,1166,38,0,1014,3,113,292
6037650702,4521,2413,42,16,1180,8,169,693
6037650801,4126,874,84,10,2751,11,115,281
6037650802,3483,784,84,13,2279,4,71,248
6037650901,5976,2526,309,44,1192,44,851,1010
6037650903,4499,1586,152,39,1233,37,760,692
6037650904,2673,535,68,16,1385,16,325,328
6037651001,5776,2177,156,53,1602,28,804,956
6037651002,4741,1653,142,22,1830,33,465,596
6037651101,5050,1873,218,22,2120,7,224,586
6037651102,3750,1520,131,24,1472,8,212,383
6037651201,4876,3111,55,18,900,6,136,650
6037651221,3412,1166,138,10,1521,10,207,360
6037651222,6123,2564,180,20,2207,25,293,834
6037651302,6234,3986,80,15,1159,6,185,803
6037651304,4987,3617,73,26,432,6,174,659
6037651401,2585,1349,80,9,723,4,97,323
6037651402,6012,2579,126,25,2278,22,280,702
6037670001,3417,1530,87,35,583,37,596,549
6037670002,3906,1511,147,58,642,21,904,623
6037670003,6163,2805,195,78,1018,37,1021,1009
6037670101,3394,1344,538,34,447,25,550,456
6037670102,4041,1447,242,46,834,36,752,684
6037670201,4050,2517,59,9,882,6,119,458
6037670202,2626,1619,17,5,614,5,64,302
6037670324,5160,3774,39,13,719,1,80,534
6037670326,3702,2167,51,9,1019,1,70,385
6037670328,4485,2879,80,9,985,5,57,470
6037670405,2957,1437,47,4,1185,0,52,232
6037670406,1857,745,28,1,913,1,16,153
6037670407,5913,2201,179,9,2777,5,160,582
6037670413,4825,2117,132,7,2010,4,104,451
6037670416,4074,1888,153,11,1522,8,81,411
6037670417,2866,1313,51,7,1169,1,45,280
6037670418,4207,2258,46,5,1311,12,71,504
6037670500,1739,1147,23,3,356,1,29,180
6037670603,1872,855,47,0,748,0,38,184
6037670604,5356,3389,143,13,1080,6,114,611
6037670701,6524,3413,232,45,1410,5,361,1058
6037670702,5555,3577,120,32,963,5,195,663
6037700101,5785,4245,279,15,330,6,281,629
6037700102,4448,3104,200,31,312,5,279,517
6037700200,6602,4866,258,18,391,5,332,732
6037700300,5754,4347,176,23,374,5,260,569
6037700400,5140,3830,199,12,356,8,188,547
6037700501,3586,2680,107,11,252,6,168,362
6037700502,4442,3312,153,13,310,10,192,452
6037700600,5032,4235,47,2,267,3,113,365
6037700700,3111,2685,27,3,162,2,69,163
6037700801,4941,3845,95,7,425,5,104,460
6037700802,3892,2940,87,4,426,3,81,351
6037700901,3863,2853,97,16,452,0,57,388
6037700902,6561,4741,216,6,712,0,207,679
6037701000,5301,4161,111,8,442,0,128,451
6037701201,4228,3393,18,1,406,3,69,338
6037701202,3498,2658,40,8,334,0,61,397
6037701302,4951,3721,78,10,404,8,139,591
6037701304,6462,5010,90,9,563,11,170,609
6037701402,6494,4922,149,19,505,5,256,638
6037701501,5283,3946,116,5,532,3,185,496
6037701502,3665,2520,174,3,381,11,187,389
6037701601,4175,3105,39,8,458,3,75,487
6037701602,4356,2749,158,27,534,4,292,592
6037701701,3543,2199,134,29,414,5,281,481
6037701702,3326,2029,240,37,309,5,281,425
6037701801,5973,2446,655,103,704,15,1086,964
6037701802,4207,2056,455,50,330,10,609,697
6037701902,5478,3382,554,39,572,5,332,594
6037702002,5989,4240,279,36,377,5,334,718
6037702102,6447,4894,162,45,385,16,228,717
6037702201,4475,3106,127,29,376,2,191,644
6037702202,3890,2717,91,23,315,5,158,581
6037702300,6603,4266,217,58,703,7,413,939
6037702400,4677,2482,231,50,574,24,518,798
6037702501,4952,3078,151,13,706,17,260,727
6037702502,4320,1937,619,11,841,12,224,676
6037702600,6459,3241,338,18,1380,14,438,1030
6037702700,3798,2067,86,16,657,1,299,672
6037702801,5272,2299,282,88,1060,17,729,797
6037702802,2278,1055,82,7,277,0,434,423
6037702803,2986,1496,145,42,272,9,560,462
6037702900,11373,8393,528,16,850,19,435,1132
6037703002,6907,1097,4462,20,362,2,252,712
6037703003,6037,2407,1289,18,1171,7,276,869
6037703100,5619,585,3924,17,175,5,249,664
6037703200,5800,538,4267,15,149,11,227,593
6037800101,5476,4335,77,14,425,0,106,519
6037800103,3540,2814,60,28,164,1,85,388
6037800104,3795,3044,40,15,148,7,117,424
6037800202,6044,4742,131,15,484,5,143,524
6037800204,4595,3699,71,7,380,2,91,345
6037800205,3816,2726,133,16,400,8,143,390
6037800206,3047,2382,106,4,232,4,79,240
6037800324,6763,5048,113,13,692,3,182,712
6037800325,3387,2812,25,7,172,1,52,318
6037800328,1291,904,52,9,151,0,32,143
6037800333,2738,1905,65,24,246,3,117,378
6037800334,3749,2725,37,14,269,3,269,432
6037800335,5189,4126,46,14,383,7,119,494
6037800336,2934,2305,33,10,214,0,81,291
6037800337,3373,2347,105,19,441,0,82,379
6037800338,6013,4772,31,6,523,8,128,545
6037800406,1673,1348,27,6,55,6,89,142
6037800410,3847,2542,233,70,691,10,156,145
6037800411,2415,2019,47,2,62,3,64,218
6037800412,3437,2901,41,3,107,1,72,312
6037800504,2261,1905,31,6,88,0,41,190
6037800506,2954,2376,31,7,192,5,63,280
6037900102,830,388,33,12,9,1,193,194
6037900103,6708,2312,560,173,50,2,2246,1365
6037900104,6556,2292,456,220,53,16,2441,1078
6037900301,3957,1270,713,57,216,0,1094,607
6037900501,7610,1751,1946,102,232,9,2352,1218
6037900504,7557,2275,1565,203,377,29,1816,1292
6037900505,4548,1280,1110,83,200,7,1208,660
6037900506,4944,1136,1622,100,119,0,1177,790
6037900508,4543,1306,1020,117,204,4,1044,848
6037900509,4693,1369,817,79,119,3,1376,930
6037900510,4015,943,1076,80,108,21,1059,728
6037900602,6016,1311,864,82,49,16,2816,878
6037900606,4090,930,1347,62,61,9,1167,514
6037900607,4263,1056,1195,101,72,3,1321,515
6037900608,3845,964,841,51,135,13,1226,615
6037900609,5805,1094,1681,90,125,4,1956,855
6037900610,3929,1129,315,62,76,21,1570,756
6037900611,4352,1065,1051,99,179,15,1103,840
6037900701,5591,1623,1272,91,145,5,1396,1059
6037900703,4667,1531,1237,85,208,13,913,680
6037900704,3584,1098,1026,37,204,8,674,537
6037900705,4939,2238,921,75,210,12,761,722
6037900804,3895,925,900,85,97,4,1284,600
6037900805,5626,2207,832,124,225,2,1317,919
6037900806,4562,1257,1498,126,162,9,895,615
6037900807,4566,1462,926,67,366,3,1011,731
6037900808,4590,1231,1118,84,181,5,1300,671
6037900901,2951,1441,517,34,151,4,425,379
6037900902,1674,1109,57,35,34,1,202,236
6037901003,3278,421,1642,29,42,12,1099,33
6037901007,2127,1231,118,30,104,3,287,354
6037901008,3093,1097,565,52,253,9,652,465
6037901009,5741,2732,869,67,328,8,805,932
6037901010,6185,2566,1009,88,272,6,1201,1043
6037901011,5374,2493,744,71,429,15,809,813
6037901012,5314,1944,1133,58,458,5,922,794
6037901013,4431,1778,809,51,365,6,755,667
6037901014,5270,2071,900,73,603,22,839,762
6037901101,6257,3101,596,105,289,8,1076,1082
6037901102,5703,3102,587,70,212,11,844,877
6037901209,1370,896,30,44,17,2,251,130
6037901210,1516,1170,20,26,24,1,96,179
6037901214,4519,2094,590,70,297,6,684,778
6037901215,4112,2406,430,55,179,7,404,631
6037901216,2733,1533,311,27,119,13,264,466
6037901217,1529,1209,10,8,21,0,89,192
6037901218,2462,1347,257,15,203,0,221,419
6037901300,2011,961,88,19,51,3,519,370
6037910002,7697,2904,274,185,98,7,2894,1335
6037910210,7399,3352,818,85,682,30,1168,1264
6037910211,1916,905,229,19,285,0,167,311
6037910212,3403,1944,112,57,218,15,549,508
6037910213,1285,664,110,10,59,0,198,244
6037910214,6336,2159,882,137,613,25,1395,1125
6037910215,7110,2194,865,139,568,3,2119,1222
6037910216,4722,1985,584,65,368,12,817,891
6037910217,5873,1709,1012,115,641,23,1324,1049
6037910218,4413,1495,674,81,176,2,1181,804
6037910301,4392,2710,273,72,176,4,479,678
6037910302,6514,3516,544,98,433,16,796,1111
6037910401,6368,2116,887,89,645,24,1545,1062
6037910404,4370,1056,583,120,143,6,1733,729
6037910405,6149,992,1043,136,67,15,2953,943
6037910501,6344,981,2107,121,113,10,2181,831
6037910502,4481,952,586,115,81,8,1980,759
6037910504,4857,1207,528,113,91,22,2118,778
6037910505,3456,865,316,64,95,4,1473,639
6037910601,7226,1503,751,153,92,16,3647,1064
6037910602,4428,927,629,69,148,1,1901,753
6037910605,5134,1139,515,145,109,15,2344,867
6037910606,3222,752,267,89,90,12,1449,563
6037910607,3946,933,527,97,117,13,1642,617
6037910608,3550,872,320,71,75,5,1561,646
6037910706,6553,1186,838,157,195,19,2767,1391
